Log file open, 01/24/23 23:37:00
[2023.01.24-17.37.07:397][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.01.24-17.37.07:429][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.01.24-17.37.07:437][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.01.24-17.37.07:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.01.24-17.37.07:454][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.01.24-17.37.07:459][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.01.24-17.37.07:468][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.01.24-17.37.07:475][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2023.01.24-17.37.07:476][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2023.01.24-17.37.07:478][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2023.01.24-17.37.07:478][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2023.01.24-17.37.07:481][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
[2023.01.24-17.37.07:484][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset"
[2023.01.24-17.37.07:488][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/Skybox.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Blueprints/Assets/Skybox.uasset"
[2023.01.24-17.37.07:491][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset"
[2023.01.24-17.37.07:491][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset"
[2023.01.24-17.37.07:494][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2023.01.24-17.37.07:497][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2023.01.24-17.37.07:499][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset"
[2023.01.24-17.37.07:503][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset"
[2023.01.24-17.37.07:505][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/m_flare_01.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/m_flare_01.uasset"
[2023.01.24-17.37.07:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2023.01.24-17.37.07:511][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2023.01.24-17.37.07:514][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2023.01.24-17.37.07:517][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2023.01.24-17.37.07:519][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2023.01.24-17.37.07:522][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Bush.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_Bush.uasset"
[2023.01.24-17.37.07:524][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2023.01.24-17.37.07:527][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_Door.uasset"
[2023.01.24-17.37.07:529][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2023.01.24-17.37.07:532][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_Lamp.uasset"
[2023.01.24-17.37.07:535][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Rock.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_Rock.uasset"
[2023.01.24-17.37.07:537][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2023.01.24-17.37.07:540][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2023.01.24-17.37.07:542][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2023.01.24-17.37.07:544][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Props/Materials/M_TableRound.uasset"
[2023.01.24-17.37.07:560][  0]LogStaticMesh: Display: Building static mesh Floor_400x400...
[2023.01.24-17.37.07:564][  0]LogStaticMesh: Built static mesh [0.00s] /Game/StarterContent/Architecture/Floor_400x400.Floor_400x400
[2023.01.24-17.37.07:564][  0]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.24-17.37.07:961][  0]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/StarterContent/Architecture/Floor_400x400" FILE="../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Architecture/Floor_400x400.uasset" SILENT=true
[2023.01.24-17.37.08:048][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.086643 seconds
[2023.01.24-17.37.08:055][  0]LogSerialization: UsePackageTrailer: 'true'
[2023.01.24-17.37.08:057][  0]LogSavePackage: Moving output files for package: /Game/StarterContent/Architecture/Floor_400x400
[2023.01.24-17.37.08:057][  0]LogSavePackage: Moving '../../../../../Unreal Projects/MyStudeyProject/Saved/Floor_400x400D99CA7B44147A3A88EF60381D3F01D8D.tmp' to '../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Architecture/Floor_400x400.uasset'
[2023.01.24-17.37.08:058][  0]LogFileHelpers: InternalPromptForCheckoutAndSave took 494 ms
[2023.01.24-17.37.08:058][  0]LogFeaturePack: Inserted 1 feature packs
[2023.01.24-17.37.08:058][  0]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/OpenWorld.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.01.24-17.37.08:059][  0]LightingResults: New page: Lighting Build
[2023.01.24-17.37.08:061][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.01.24-17.37.08:061][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-17.37.08:061][  0]MapCheck: New page: Map Check
[2023.01.24-17.37.08:061][  0]LightingResults: New page: Lighting Build
[2023.01.24-17.37.08:067][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.24-17.37.08:069][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.30ms
[2023.01.24-17.37.08:073][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_1'.
[2023.01.24-17.37.08:073][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.24-17.37.08:073][  0]LogAIModule: Creating AISystem for world Untitled_1
[2023.01.24-17.37.08:075][  0]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.24-17.37.08:075][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.24-17.37.08:075][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.24-17.37.08:221][  0]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2023.01.24-17.37.08:221][  0]LogWorldPartition: Display: WorldPartition initialize took 147 ms
[2023.01.24-17.37.08:518][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.01.24-17.37.08:615][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.27ms
[2023.01.24-17.37.08:616][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.01.24-17.37.08:623][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 7.452ms to complete.
[2023.01.24-17.37.08:623][  0]LogFileHelpers: Loading map 'OpenWorld' took 0.564
[2023.01.24-17.37.08:628][  0]LogUnrealEdMisc: Total Editor Startup Time, took 8.432
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: ================================================
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: Total job queries 12, among them cache hits 0 (0.00%)
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: Tracking 12 distinct input hashes that result in 6 distinct outputs (50.00%)
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: RAM used: 0.07 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.01%
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.24-17.37.08:628][  0]LogShaderCompilers: Display: ================================================
[2023.01.24-17.37.08:750][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-17.37.08:757][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-17.37.08:760][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-17.37.08:763][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-17.37.08:867][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.01.24-17.37.08:872][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.01.24-17.37.08:876][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.01.24-17.37.08:880][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.01.24-17.37.08:885][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.01.24-17.37.08:889][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.01.24-17.37.08:892][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.01.24-17.37.08:896][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.01.24-17.37.08:900][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.01.24-17.37.08:903][  0]LogPakFile: Display: Mounted Pak file 'D:/Unreal Engine/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.01.24-17.37.09:189][  0]LogSlate: Took 0.000096 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.24-17.37.09:197][  0]LogSlate: Took 0.004043 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.01.24-17.37.09:202][  0]LogSlate: Took 0.004517 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.01.24-17.37.09:217][  0]LogViewport: Scene viewport resized to 2032x1321, mode Windowed.
[2023.01.24-17.37.10:426][  0]LogStall: Startup...
[2023.01.24-17.37.10:428][  0]LogStall: Startup complete.
[2023.01.24-17.37.10:433][  0]LogLoad: (Engine Initialization) Total time: 10.24 seconds
[2023.01.24-17.37.10:433][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.01.24-17.37.10:478][  0]AssetCheck: New page: Asset Save: Floor_400x400
[2023.01.24-17.37.10:478][  0]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/StarterContent/Architecture/Floor_400x400.Floor_400x400
[2023.01.24-17.37.10:540][  0]LogAssetRegistry: Asset discovery search completed in 8.2050 seconds
[2023.01.24-17.37.10:544][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000004 seconds (updated 0 objects)
[2023.01.24-17.37.10:669][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.01.24-17.37.52:464][461]LogSlate: Took 0.000091 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.01.24-17.37.52:477][461]LogSlate: Took 0.003669 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
